Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Season,Month,Year,Month_Name,Quarter
ORD-1126,2024-03-21,2024-03-23,Second Class,CUST-9176,Customer_266,Home Office,North,North_State_7,Sports,Accessories,Running Shoes Pro,9,67.44,0.0,606.96,248.29,358.67,Spring,3,2024,March,Q1
ORD-1127,2024-02-25,2024-02-26,Second Class,CUST-2213,Customer_232,Consumer,South,South_State_3,Office Supplies,Folders,File Folders,20,36.42,0.25,546.3,256.8,289.5,Winter,2,2024,February,Q1
ORD-1128,2024-12-31,2025-01-04,Second Class,CUST-6922,Customer_261,Home Office,East,East_State_4,Electronics,Tablets,Dell Laptop,18,612.95,0.1,9929.79,6930.76,2999.03,Winter,12,2024,December,Q4
ORD-1129,2021-09-06,2021-09-08,Second Class,CUST-2412,Customer_34,Corporate,East,East_State_5,Furniture,Shelves,Standing Desk,18,579.21,0.25,7819.34,5327.17,2492.17,Autumn,9,2021,September,Q3
ORD-1130,2023-03-27,2023-04-02,Same Day,CUST-8632,Customer_349,Home Office,South,South_State_9,Clothing,Jackets,Sport Socks,3,65.07,0.15,165.93,103.68,62.25,Spring,3,2023,March,Q1
ORD-1131,2022-12-07,2022-12-09,Second Class,CUST-5982,Customer_85,Consumer,West,West_State_3,Sports,Nutrition,Jump Rope,14,105.43,0.0,1476.02,1019.91,456.11,Winter,12,2022,December,Q4
ORD-1132,2022-10-23,2022-10-29,First Class,CUST-9740,Customer_48,Consumer,North,North_State_9,Furniture,Desks,Bookshelf,9,297.23,0.3,1872.55,928.89,943.66,Autumn,10,2022,October,Q4
ORD-1133,2024-08-05,2024-08-07,Standard Class,CUST-1464,Customer_42,Home Office,West,West_State_1,Sports,Shoes,Protein Powder,20,138.09,0.15,2347.53,1631.26,716.27,Summer,8,2024,August,Q3
ORD-1134,2024-08-06,2024-08-13,First Class,CUST-5949,Customer_248,Corporate,Central,Central_State_4,Sports,Shoes,Running Shoes Pro,20,125.85,0.25,1887.75,1342.47,545.28,Summer,8,2024,August,Q3
ORD-1135,2024-11-03,2024-11-07,Second Class,CUST-6121,Customer_442,Consumer,East,East_State_6,Office Supplies,Pens,Stapler Set,15,46.17,0.25,519.41,244.85,274.56,Autumn,11,2024,November,Q4
ORD-1136,2022-12-09,2022-12-13,Same Day,CUST-5061,Customer_73,Home Office,Central,Central_State_2,Furniture,Sofas,Reception Desk,4,389.34,0.25,1168.02,517.3,650.72,Winter,12,2022,December,Q4
ORD-1137,2021-04-14,2021-04-17,Second Class,CUST-9163,Customer_264,Consumer,West,West_State_8,Clothing,Jackets,Sport Socks,11,226.75,0.15,2120.11,988.91,1131.2,Spring,4,2021,April,Q2
ORD-1138,2023-10-19,2023-10-22,Standard Class,CUST-1828,Customer_145,Home Office,South,South_State_8,Clothing,Shirts,Business Shirt,15,233.34,0.05,3325.09,2008.92,1316.17,Autumn,10,2023,October,Q4
ORD-1139,2024-05-08,2024-05-15,Same Day,CUST-6995,Customer_24,Consumer,East,East_State_7,Clothing,Accessories,Running Shoes,14,66.79,0.1,841.55,550.9,290.65,Spring,5,2024,May,Q2
ORD-1140,2021-04-15,2021-04-20,First Class,CUST-2946,Customer_66,Corporate,Central,Central_State_2,Sports,Clothing,Dumbbells Set,3,87.95,0.25,197.89,132.1,65.79,Spring,4,2021,April,Q2
ORD-1141,2023-03-18,2023-03-21,Standard Class,CUST-3245,Customer_366,Consumer,West,West_State_6,Office Supplies,Folders,Notebooks Bundle,20,53.18,0.3,744.52,308.3,436.22,Spring,3,2023,March,Q1
ORD-1142,2023-08-29,2023-09-03,First Class,CUST-6511,Customer_260,Consumer,Central,Central_State_9,Clothing,Accessories,Formal Trousers,11,226.27,0.15,2115.62,966.58,1149.04,Summer,8,2023,August,Q3
ORD-1143,2023-12-27,2023-12-31,Standard Class,CUST-8775,Customer_136,Corporate,East,East_State_10,Sports,Accessories,Running Shoes Pro,11,131.07,0.2,1153.42,697.01,456.41,Winter,12,2023,December,Q4
ORD-1144,2024-03-28,2024-03-30,Second Class,CUST-1517,Customer_294,Home Office,Central,Central_State_2,Electronics,Phones,LG Monitor,20,1218.26,0.2,19492.16,8805.03,10687.13,Spring,3,2024,March,Q1
ORD-1145,2022-01-26,2022-01-27,Standard Class,CUST-3262,Customer_266,Corporate,West,West_State_4,Clothing,Jackets,Running Shoes,7,122.08,0.25,640.92,452.16,188.76,Winter,1,2022,January,Q1
ORD-1146,2024-02-23,2024-02-26,First Class,CUST-8932,Customer_99,Consumer,North,North_State_4,Clothing,Jackets,Sport Socks,15,222.42,0.15,2835.85,1676.54,1159.31,Winter,2,2024,February,Q1
ORD-1147,2022-07-26,2022-07-31,First Class,CUST-5480,Customer_148,Home Office,North,North_State_2,Office Supplies,Folders,Ballpoint Pens,7,66.77,0.25,350.54,179.11,171.43,Summer,7,2022,July,Q3
ORD-1148,2024-03-20,2024-03-26,Same Day,CUST-5201,Customer_383,Consumer,North,North_State_8,Sports,Accessories,Fitness Tracker,10,36.31,0.0,363.1,189.26,173.84,Spring,3,2024,March,Q1
ORD-1149,2022-03-15,2022-03-17,Second Class,CUST-4814,Customer_27,Consumer,North,North_State_2,Sports,Nutrition,Running Shoes Pro,4,122.35,0.05,464.93,225.43,239.5,Spring,3,2022,March,Q1
ORD-1150,2023-04-27,2023-04-30,Second Class,CUST-5706,Customer_165,Home Office,East,East_State_5,Clothing,Trousers,Business Shirt,6,121.38,0.25,546.21,309.76,236.45,Spring,4,2023,April,Q2
ORD-1151,2024-08-15,2024-08-16,Standard Class,CUST-7504,Customer_404,Consumer,East,East_State_8,Electronics,Cameras,Samsung Galaxy,14,1352.81,0.0,18939.34,13766.49,5172.85,Summer,8,2024,August,Q3
ORD-1152,2022-01-17,2022-01-23,Same Day,CUST-3198,Customer_436,Home Office,North,North_State_9,Office Supplies,Pens,A4 Paper Pack,20,23.05,0.15,391.85,195.77,196.08,Winter,1,2022,January,Q1
ORD-1153,2023-08-17,2023-08-20,First Class,CUST-5833,Customer_291,Consumer,North,North_State_4,Furniture,Chairs,Reception Desk,15,636.21,0.0,9543.15,3864.3,5678.85,Summer,8,2023,August,Q3
ORD-1154,2021-12-26,2021-12-31,Same Day,CUST-6301,Customer_480,Consumer,North,North_State_4,Clothing,Accessories,Winter Jacket,13,173.85,0.0,2260.05,1680.55,579.5,Winter,12,2021,December,Q4
ORD-1155,2021-01-14,2021-01-17,First Class,CUST-4871,Customer_32,Corporate,North,North_State_2,Clothing,Jackets,Formal Trousers,10,156.49,0.0,1564.9,769.22,795.68,Winter,1,2021,January,Q1
ORD-1156,2023-08-12,2023-08-15,Second Class,CUST-4590,Customer_491,Home Office,North,North_State_3,Furniture,Desks,Filing Cabinet,4,629.03,0.1,2264.51,1197.11,1067.4,Summer,8,2023,August,Q3
ORD-1157,2023-09-07,2023-09-09,Second Class,CUST-5054,Customer_349,Corporate,North,North_State_10,Clothing,Accessories,Casual T-Shirt,18,222.56,0.3,2804.26,1908.85,895.41,Autumn,9,2023,September,Q3
ORD-1158,2021-06-17,2021-06-22,Second Class,CUST-9792,Customer_77,Home Office,East,East_State_3,Clothing,Shoes,Sport Socks,4,52.35,0.3,146.58,104.95,41.63,Summer,6,2021,June,Q2
ORD-1159,2022-11-03,2022-11-10,Standard Class,CUST-8429,Customer_68,Home Office,West,West_State_9,Sports,Equipment,Fitness Tracker,19,103.32,0.3,1374.16,763.92,610.24,Autumn,11,2022,November,Q4
ORD-1160,2023-05-01,2023-05-05,Standard Class,CUST-4570,Customer_297,Home Office,South,South_State_2,Sports,Nutrition,Yoga Mat,10,138.49,0.2,1107.92,541.84,566.08,Spring,5,2023,May,Q2
ORD-1161,2021-04-03,2021-04-07,Same Day,CUST-3948,Customer_394,Consumer,Central,Central_State_3,Office Supplies,Pens,Highlighters,3,88.96,0.25,200.16,82.29,117.87,Spring,4,2021,April,Q2
ORD-1162,2024-08-06,2024-08-12,First Class,CUST-2943,Customer_92,Corporate,South,South_State_9,Clothing,Jackets,Running Shoes,13,56.05,0.3,510.05,227.76,282.29,Summer,8,2024,August,Q3
ORD-1163,2023-03-16,2023-03-21,Same Day,CUST-4762,Customer_127,Consumer,East,East_State_8,Furniture,Tables,Ergonomic Chair,10,497.25,0.3,3480.75,1909.0,1571.75,Spring,3,2023,March,Q1
ORD-1164,2022-12-10,2022-12-12,Standard Class,CUST-2653,Customer_305,Home Office,East,East_State_1,Office Supplies,Pens,Ballpoint Pens,14,61.12,0.0,855.68,414.35,441.33,Winter,12,2022,December,Q4
ORD-1165,2023-07-04,2023-07-09,First Class,CUST-4836,Customer_418,Corporate,South,South_State_10,Electronics,Laptops,Samsung Galaxy,8,924.7,0.0,7397.6,3321.87,4075.73,Summer,7,2023,July,Q3
ORD-1166,2022-10-16,2022-10-21,First Class,CUST-5508,Customer_32,Corporate,West,West_State_9,Sports,Clothing,Resistance Bands,5,177.85,0.3,622.47,297.15,325.32,Autumn,10,2022,October,Q4
ORD-1167,2024-04-26,2024-05-02,First Class,CUST-7821,Customer_210,Corporate,Central,Central_State_3,Furniture,Shelves,Ergonomic Chair,2,879.22,0.2,1406.75,949.6,457.15,Spring,4,2024,April,Q2
ORD-1168,2022-09-07,2022-09-11,Standard Class,CUST-7761,Customer_496,Consumer,South,South_State_7,Furniture,Desks,Reception Desk,8,375.55,0.0,3004.4,2049.07,955.33,Autumn,9,2022,September,Q3
ORD-1169,2024-02-16,2024-02-21,Standard Class,CUST-9775,Customer_371,Consumer,North,North_State_4,Furniture,Tables,Filing Cabinet,11,635.03,0.25,5239.0,3648.95,1590.05,Winter,2,2024,February,Q1
ORD-1170,2021-04-16,2021-04-19,Second Class,CUST-6455,Customer_156,Consumer,Central,Central_State_1,Clothing,Accessories,Casual T-Shirt,3,77.63,0.3,163.02,77.59,85.43,Spring,4,2021,April,Q2
ORD-1171,2022-03-10,2022-03-12,First Class,CUST-7236,Customer_239,Home Office,Central,Central_State_9,Electronics,Phones,LG Monitor,7,745.79,0.05,4959.5,2942.11,2017.39,Spring,3,2022,March,Q1
ORD-1172,2024-08-21,2024-08-24,First Class,CUST-4328,Customer_190,Corporate,Central,Central_State_6,Office Supplies,Folders,Sticky Notes,15,22.4,0.25,252.0,167.98,84.02,Summer,8,2024,August,Q3
ORD-1173,2023-04-28,2023-04-29,Second Class,CUST-6404,Customer_118,Consumer,West,West_State_7,Sports,Shoes,Resistance Bands,9,113.0,0.2,813.6,409.5,404.1,Spring,4,2023,April,Q2
ORD-1174,2024-03-12,2024-03-19,First Class,CUST-3773,Customer_72,Corporate,North,North_State_9,Furniture,Desks,Filing Cabinet,16,874.88,0.25,10498.56,5892.74,4605.82,Spring,3,2024,March,Q1
ORD-1175,2023-09-28,2023-09-30,Same Day,CUST-3252,Customer_432,Consumer,Central,Central_State_4,Sports,Equipment,Jump Rope,3,171.78,0.0,515.34,344.0,171.34,Autumn,9,2023,September,Q3
ORD-1176,2021-05-20,2021-05-26,Standard Class,CUST-1108,Customer_273,Corporate,Central,Central_State_9,Furniture,Tables,Executive Chair,12,195.34,0.25,1758.06,1108.9,649.16,Spring,5,2021,May,Q2
ORD-1177,2023-04-23,2023-04-24,Second Class,CUST-2753,Customer_471,Consumer,North,North_State_2,Electronics,Cameras,Canon Camera,17,1266.45,0.2,17223.72,11749.31,5474.41,Spring,4,2023,April,Q2
ORD-1178,2023-12-10,2023-12-12,Same Day,CUST-8520,Customer_290,Corporate,Central,Central_State_4,Furniture,Desks,Standing Desk,12,350.49,0.2,3364.7,1438.94,1925.76,Winter,12,2023,December,Q4
ORD-1179,2024-11-28,2024-11-30,Standard Class,CUST-3807,Customer_43,Consumer,East,East_State_8,Office Supplies,Pens,Highlighters,13,43.44,0.3,395.3,223.98,171.32,Autumn,11,2024,November,Q4
ORD-1180,2023-06-08,2023-06-14,Standard Class,CUST-5593,Customer_461,Consumer,Central,Central_State_9,Office Supplies,Pens,Notebooks Bundle,8,30.86,0.25,185.16,91.63,93.53,Summer,6,2023,June,Q2
ORD-1181,2024-02-29,2024-03-06,First Class,CUST-3661,Customer_289,Consumer,East,East_State_4,Electronics,Tablets,iPad Air,19,430.24,0.2,6539.65,4741.94,1797.71,Winter,2,2024,February,Q1
ORD-1182,2024-03-06,2024-03-13,First Class,CUST-1879,Customer_51,Corporate,North,North_State_7,Clothing,Accessories,Casual T-Shirt,5,198.1,0.0,990.5,569.81,420.69,Spring,3,2024,March,Q1
ORD-1183,2022-04-21,2022-04-28,First Class,CUST-8381,Customer_252,Home Office,Central,Central_State_4,Electronics,Cameras,Dell Laptop,13,1461.15,0.15,16145.71,6625.7,9520.01,Spring,4,2022,April,Q2
ORD-1184,2022-12-30,2023-01-04,Standard Class,CUST-2344,Customer_138,Home Office,Central,Central_State_3,Clothing,Trousers,Winter Jacket,13,57.14,0.1,668.54,454.15,214.39,Winter,12,2022,December,Q4
ORD-1185,2023-02-18,2023-02-24,First Class,CUST-2674,Customer_68,Corporate,North,North_State_2,Furniture,Shelves,Ergonomic Chair,4,218.64,0.1,787.1,437.36,349.74,Winter,2,2023,February,Q1
ORD-1186,2022-01-19,2022-01-23,First Class,CUST-7311,Customer_7,Corporate,Central,Central_State_5,Clothing,Accessories,Sport Socks,4,45.25,0.15,153.85,91.38,62.47,Winter,1,2022,January,Q1
ORD-1187,2023-04-28,2023-05-02,Same Day,CUST-3390,Customer_33,Consumer,Central,Central_State_3,Electronics,Cameras,Samsung Galaxy,13,461.88,0.1,5404.0,2731.16,2672.84,Spring,4,2023,April,Q2
ORD-1188,2023-06-10,2023-06-13,Second Class,CUST-8501,Customer_55,Corporate,East,East_State_3,Clothing,Jackets,Running Shoes,9,228.84,0.25,1544.67,938.9,605.77,Summer,6,2023,June,Q2
ORD-1189,2022-09-16,2022-09-17,Second Class,CUST-8848,Customer_161,Corporate,South,South_State_3,Clothing,Accessories,Running Shoes,15,106.95,0.0,1604.25,810.39,793.86,Autumn,9,2022,September,Q3
ORD-1190,2023-03-27,2023-03-30,Second Class,CUST-9939,Customer_93,Consumer,Central,Central_State_9,Office Supplies,Staplers,Highlighters,11,43.2,0.2,380.16,200.63,179.53,Spring,3,2023,March,Q1
ORD-1191,2021-02-25,2021-03-03,Second Class,CUST-5961,Customer_124,Corporate,South,South_State_5,Clothing,Trousers,Casual T-Shirt,3,203.79,0.2,489.1,310.84,178.26,Winter,2,2021,February,Q1
ORD-1192,2024-09-10,2024-09-12,Same Day,CUST-9907,Customer_19,Home Office,South,South_State_6,Clothing,Shirts,Winter Jacket,16,156.45,0.3,1752.24,1011.59,740.65,Autumn,9,2024,September,Q3
ORD-1193,2024-12-07,2024-12-14,Same Day,CUST-6432,Customer_495,Consumer,East,East_State_7,Sports,Equipment,Protein Powder,12,54.95,0.0,659.4,393.75,265.65,Winter,12,2024,December,Q4
ORD-1194,2021-08-05,2021-08-06,Same Day,CUST-8586,Customer_396,Home Office,Central,Central_State_10,Electronics,Phones,Canon Camera,17,947.49,0.05,15301.96,8508.23,6793.73,Summer,8,2021,August,Q3
ORD-1195,2024-11-15,2024-11-20,Second Class,CUST-6707,Customer_160,Consumer,South,South_State_6,Furniture,Chairs,Bookshelf,10,461.98,0.0,4619.8,2035.6,2584.2,Autumn,11,2024,November,Q4
ORD-1196,2023-07-22,2023-07-29,First Class,CUST-1732,Customer_415,Corporate,North,North_State_2,Furniture,Shelves,Conference Table,4,478.62,0.25,1435.86,734.61,701.25,Summer,7,2023,July,Q3
ORD-1197,2021-02-16,2021-02-23,Same Day,CUST-8570,Customer_119,Home Office,West,West_State_7,Office Supplies,Pens,Highlighters,8,53.7,0.3,300.72,137.14,163.58,Winter,2,2021,February,Q1
ORD-1198,2024-07-13,2024-07-15,Same Day,CUST-1072,Customer_361,Consumer,South,South_State_4,Furniture,Shelves,Ergonomic Chair,20,812.32,0.25,12184.8,7399.48,4785.32,Summer,7,2024,July,Q3
ORD-1199,2022-02-26,2022-03-01,Same Day,CUST-9646,Customer_495,Corporate,West,West_State_6,Electronics,Cameras,iPhone 15,11,496.34,0.0,5459.74,2685.23,2774.51,Winter,2,2022,February,Q1
ORD-1200,2024-05-07,2024-05-11,First Class,CUST-2388,Customer_345,Corporate,East,East_State_3,Sports,Nutrition,Fitness Tracker,12,156.83,0.0,1881.96,1288.78,593.18,Spring,5,2024,May,Q2
ORD-1201,2022-10-04,2022-10-05,Same Day,CUST-7931,Customer_96,Corporate,West,West_State_8,Furniture,Chairs,Bookshelf,5,533.12,0.2,2132.48,1298.15,834.33,Autumn,10,2022,October,Q4
ORD-1202,2024-07-25,2024-07-30,First Class,CUST-1157,Customer_249,Corporate,South,South_State_3,Furniture,Tables,Conference Table,5,290.32,0.25,1088.7,671.5,417.2,Summer,7,2024,July,Q3
ORD-1203,2022-02-04,2022-02-11,Standard Class,CUST-1505,Customer_408,Corporate,South,South_State_4,Clothing,Accessories,Sport Socks,16,123.13,0.25,1477.56,843.75,633.81,Winter,2,2022,February,Q1
ORD-1204,2022-08-22,2022-08-23,Standard Class,CUST-2871,Customer_138,Consumer,North,North_State_9,Office Supplies,Notebooks,Ballpoint Pens,15,57.42,0.25,645.98,382.68,263.3,Summer,8,2022,August,Q3
ORD-1205,2023-01-22,2023-01-27,Standard Class,CUST-8368,Customer_135,Corporate,West,West_State_6,Electronics,Cameras,LG Monitor,4,1169.99,0.05,4445.96,2241.64,2204.32,Winter,1,2023,January,Q1
ORD-1206,2021-06-28,2021-07-02,Second Class,CUST-4385,Customer_417,Home Office,Central,Central_State_4,Electronics,Phones,Samsung Galaxy,12,1326.31,0.2,12732.58,5832.71,6899.87,Summer,6,2021,June,Q2
ORD-1207,2021-05-02,2021-05-07,First Class,CUST-9428,Customer_461,Home Office,Central,Central_State_2,Office Supplies,Folders,Notebooks Bundle,6,39.27,0.1,212.06,106.3,105.76,Spring,5,2021,May,Q2
ORD-1208,2021-10-05,2021-10-12,Same Day,CUST-9019,Customer_73,Home Office,West,West_State_10,Clothing,Shoes,Business Shirt,5,89.94,0.15,382.25,263.74,118.51,Autumn,10,2021,October,Q4
ORD-1209,2024-07-19,2024-07-22,First Class,CUST-8449,Customer_487,Home Office,East,East_State_8,Clothing,Jackets,Winter Jacket,3,120.57,0.1,325.54,209.37,116.17,Summer,7,2024,July,Q3
ORD-1210,2022-11-02,2022-11-07,Same Day,CUST-5399,Customer_166,Consumer,North,North_State_5,Electronics,Accessories,iPhone 15,18,747.14,0.2,10758.82,7409.56,3349.26,Autumn,11,2022,November,Q4
ORD-1211,2022-11-23,2022-11-28,Second Class,CUST-8230,Customer_234,Corporate,South,South_State_1,Sports,Nutrition,Dumbbells Set,2,36.89,0.25,55.34,22.45,32.89,Autumn,11,2022,November,Q4
ORD-1212,2023-05-27,2023-05-29,Second Class,CUST-1848,Customer_203,Corporate,West,West_State_5,Furniture,Sofas,Ergonomic Chair,3,640.94,0.1,1730.54,742.14,988.4,Spring,5,2023,May,Q2
ORD-1213,2024-12-03,2024-12-10,Same Day,CUST-1152,Customer_5,Consumer,East,East_State_6,Furniture,Chairs,Filing Cabinet,7,507.61,0.0,3553.27,2159.63,1393.64,Winter,12,2024,December,Q4
ORD-1214,2021-09-04,2021-09-11,First Class,CUST-5902,Customer_71,Consumer,South,South_State_7,Clothing,Trousers,Casual T-Shirt,8,116.61,0.0,932.88,406.85,526.03,Autumn,9,2021,September,Q3
ORD-1215,2021-09-30,2021-10-06,Second Class,CUST-3480,Customer_471,Consumer,Central,Central_State_7,Furniture,Desks,Executive Chair,20,637.52,0.25,9562.8,5000.54,4562.26,Autumn,9,2021,September,Q3
ORD-1216,2024-06-15,2024-06-21,Same Day,CUST-6152,Customer_406,Consumer,East,East_State_3,Clothing,Shirts,Formal Trousers,4,157.91,0.2,505.31,264.3,241.01,Summer,6,2024,June,Q2
ORD-1217,2022-05-23,2022-05-26,First Class,CUST-4366,Customer_266,Home Office,Central,Central_State_10,Electronics,Cameras,Samsung Galaxy,20,606.15,0.0,12123.0,8446.85,3676.15,Spring,5,2022,May,Q2
ORD-1218,2023-11-10,2023-11-12,Standard Class,CUST-9655,Customer_456,Corporate,West,West_State_1,Clothing,Shirts,Running Shoes,13,62.55,0.25,609.86,380.14,229.72,Autumn,11,2023,November,Q4
ORD-1219,2023-01-10,2023-01-13,Standard Class,CUST-1273,Customer_301,Corporate,South,South_State_2,Furniture,Desks,Filing Cabinet,18,662.21,0.25,8939.84,6562.37,2377.47,Winter,1,2023,January,Q1
ORD-1220,2021-01-29,2021-02-01,Same Day,CUST-7590,Customer_43,Home Office,South,South_State_9,Furniture,Chairs,Executive Chair,10,621.43,0.3,4350.01,2907.93,1442.08,Winter,1,2021,January,Q1
ORD-1221,2024-01-07,2024-01-12,Same Day,CUST-2083,Customer_159,Consumer,North,North_State_7,Furniture,Chairs,Bookshelf,17,840.69,0.0,14291.73,8399.77,5891.96,Winter,1,2024,January,Q1
ORD-1222,2022-05-04,2022-05-05,Second Class,CUST-2956,Customer_7,Corporate,East,East_State_3,Furniture,Shelves,Executive Chair,20,606.62,0.1,10919.16,6913.22,4005.94,Spring,5,2022,May,Q2
ORD-1223,2024-12-07,2024-12-08,First Class,CUST-2934,Customer_395,Home Office,Central,Central_State_1,Furniture,Sofas,Filing Cabinet,9,275.22,0.0,2476.98,1640.81,836.17,Winter,12,2024,December,Q4
ORD-1224,2022-11-18,2022-11-25,First Class,CUST-1908,Customer_256,Corporate,East,East_State_10,Clothing,Accessories,Running Shoes,19,165.51,0.25,2358.52,1319.17,1039.35,Autumn,11,2022,November,Q4
ORD-1225,2021-12-08,2021-12-11,Standard Class,CUST-5006,Customer_24,Home Office,Central,Central_State_8,Furniture,Chairs,Bookshelf,4,321.3,0.3,899.64,360.66,538.98,Winter,12,2021,December,Q4
ORD-1226,2023-01-16,2023-01-20,First Class,CUST-5444,Customer_423,Home Office,Central,Central_State_2,Furniture,Chairs,Standing Desk,14,318.39,0.05,4234.59,2310.77,1923.82,Winter,1,2023,January,Q1
ORD-1227,2024-03-16,2024-03-19,First Class,CUST-6090,Customer_168,Home Office,West,West_State_2,Electronics,Phones,MacBook Pro,2,1442.6,0.0,2885.2,2039.68,845.52,Spring,3,2024,March,Q1
ORD-1228,2024-02-07,2024-02-11,Same Day,CUST-4201,Customer_376,Home Office,North,North_State_9,Electronics,Phones,Dell Laptop,10,1174.47,0.05,11157.47,6274.67,4882.8,Winter,2,2024,February,Q1
ORD-1229,2022-05-18,2022-05-20,Standard Class,CUST-7164,Customer_435,Home Office,West,West_State_5,Electronics,Laptops,Sony Headphones,12,1044.93,0.0,12539.16,9189.28,3349.88,Spring,5,2022,May,Q2
ORD-1230,2021-08-01,2021-08-03,Second Class,CUST-9515,Customer_212,Consumer,South,South_State_6,Sports,Accessories,Dumbbells Set,5,136.75,0.0,683.75,284.01,399.74,Summer,8,2021,August,Q3
ORD-1231,2023-07-28,2023-08-03,Second Class,CUST-4879,Customer_150,Home Office,West,West_State_5,Electronics,Cameras,iPhone 15,13,343.54,0.0,4466.02,2466.33,1999.69,Summer,7,2023,July,Q3
ORD-1232,2022-10-08,2022-10-15,Standard Class,CUST-3546,Customer_55,Corporate,North,North_State_3,Clothing,Shoes,Casual T-Shirt,9,86.72,0.05,741.46,331.91,409.55,Autumn,10,2022,October,Q4
ORD-1233,2023-07-10,2023-07-14,Standard Class,CUST-2481,Customer_81,Corporate,Central,Central_State_5,Office Supplies,Pens,Stapler Set,7,48.89,0.25,256.67,126.47,130.2,Summer,7,2023,July,Q3
ORD-1234,2024-12-14,2024-12-20,Standard Class,CUST-5896,Customer_134,Consumer,North,North_State_3,Sports,Shoes,Yoga Mat,3,136.67,0.15,348.51,187.74,160.77,Winter,12,2024,December,Q4
ORD-1235,2021-03-05,2021-03-09,Standard Class,CUST-4641,Customer_67,Consumer,West,West_State_4,Clothing,Accessories,Sport Socks,15,60.38,0.0,905.7,400.78,504.92,Spring,3,2021,March,Q1
